"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S980","2020-03-31 08:00:00","901.000","219.000","0.600","19.600","1.000","915.400","","0.000","-99.000","-99.000","-99.000","19.600","","18.100",""
"C0X110","2020-03-31 08:00:00","20.000","56.000","2.700","22.600","0.860","1013.000","","0.000","-99.000","-99.000","-99.000","22.600","","20.900",""
"C0A560","2020-03-31 08:00:00","405.000","0.000","0.000","16.500","0.990","969.900","","4.000","-99.000","-99.000","-99.000","16.600","","15.800",""
"C0X190","2020-03-31 08:00:00","10.000","-99.000","-99.000","22.000","0.830","1013.600","","0.000","-99.000","-99.000","-99.000","22.000","","20.200",""
"C0S950","2020-03-31 08:00:00","415.000","217.000","1.000","20.000","1.000","967.500","","0.000","-99.000","-99.000","-99.000","20.100","","19.300",""
"C0A880","2020-03-31 08:00:00","6.000","340.000","1.100","18.300","0.970","1014.300","","2.000","-99.000","-99.000","-99.000","18.300","","17.700",""
"C0I530","2020-03-31 08:00:00","3014.000","227.000","7.500","7.400","1.000","703.700","","-99.000","15.700","227.000","","7.700","","6.600",""
"C0M670","2020-03-31 08:00:00","43.000","85.000","0.700","20.100","0.870","1009.600","","0.000","-99.000","-99.000","-99.000","20.200","","19.000",""
"C0Z061","2020-03-31 08:00:00","174.000","337.000","0.300","21.000","0.990","998.700","","0.000","-99.000","-99.000","-99.000","21.100","","20.400",""
"C0M730","2020-03-31 08:00:00","40.000","0.000","0.000","21.200","0.840","1009.800","","0.000","-99.000","-99.000","-99.000","22.300","","20.300",""
"C0U750","2020-03-31 08:00:00","398.000","16.000","6.000","16.000","1.000","969.400","","2.000","-99.000","-99.000","-99.000","16.200","","15.500",""
"C0A650","2020-03-31 08:00:00","287.000","0.000","0.000","18.400","1.000","983.100","","2.500","-99.000","-99.000","-99.000","18.500","","17.200",""
"C0K400","2020-03-31 08:00:00","65.000","138.000","0.300","20.400","0.960","1008.100","","0.000","-99.000","-99.000","-99.000","20.400","","18.900",""
"C0I370","2020-03-31 08:00:00","671.000","0.000","0.000","19.900","0.860","940.500","","0.000","-99.000","-99.000","-99.000","20.000","","18.100",""
"C0S750","2020-03-31 08:00:00","2280.000","321.000","0.400","14.600","0.770","775.300","","0.000","-99.000","-99.000","-99.000","14.600","","13.000",""
"C0R650","2020-03-31 08:00:00","29.000","309.000","1.100","24.100","0.940","1012.200","","0.000","-99.000","-99.000","-99.000","24.100","","22.000",""
"C0E740","2020-03-31 08:00:00","27.000","0.000","0.000","18.400","1.000","1006.500","","2.500","-99.000","-99.000","-99.000","18.400","","17.800",""
"C0AI20","2020-03-31 08:00:00","25.000","82.000","3.600","18.200","0.900","1013.300","","0.500","-99.000","-99.000","-99.000","18.600","","17.400",""
"C0E550","2020-03-31 08:00:00","84.000","93.000","1.300","17.900","1.000","1006.200","","1.000","-99.000","-99.000","-99.000","17.900","","17.300",""
"C0X060","2020-03-31 08:00:00","19.000","45.000","2.400","21.700","0.810","1014.500","","0.000","-99.000","-99.000","-99.000","21.700","","19.000",""
"C0R510","2020-03-31 08:00:00","31.000","313.000","1.400","24.500","0.800","1010.000","","0.000","-99.000","-99.000","-99.000","24.500","","22.100",""
"C0AC60","2020-03-31 08:00:00","55.000","95.000","0.500","18.800","0.990","1009.400","","1.500","-99.000","-99.000","-99.000","18.800","","18.000",""
"C0UA70","2020-03-31 08:00:00","547.000","0.000","0.000","15.600","0.990","954.100","","5.000","-99.000","-99.000","-99.000","15.700","","14.900",""
"C0G740","2020-03-31 08:00:00","24.000","19.000","1.900","20.800","0.840","1012.500","","0.000","-99.000","-99.000","-99.000","20.800","","19.200",""
"C0V310","2020-03-31 08:00:00","46.000","49.000","1.300","23.900","0.820","1008.500","","0.000","-99.000","-99.000","-99.000","23.900","","21.000",""
"C0G620","2020-03-31 08:00:00","110.000","57.000","0.900","21.300","0.930","1001.800","","0.000","-99.000","-99.000","-99.000","21.300","","18.700",""
"C0AD50","2020-03-31 08:00:00","84.000","88.000","1.100","18.400","1.000","1006.400","","1.500","-99.000","-99.000","-99.000","18.500","","17.700",""
"C0A9A0","2020-03-31 08:00:00","24.000","0.000","0.000","18.500","1.000","1013.100","","0.500","-99.000","-99.000","-99.000","18.800","","18.000",""
"C0O830","2020-03-31 08:00:00","127.000","181.000","0.300","20.500","0.990","1000.900","","0.000","-99.000","-99.000","-99.000","20.500","","18.900",""
"C0S760","2020-03-31 08:00:00","1621.000","186.000","0.500","14.300","1.000","840.700","","0.000","-99.000","-99.000","-99.000","14.300","","13.000",""
"C0X160","2020-03-31 08:00:00","26.000","360.000","2.200","22.300","0.920","1011.500","","0.000","-99.000","-99.000","-99.000","22.300","","20.500",""
"C0C490","2020-03-31 08:00:00","157.000","66.000","0.300","18.100","0.940","997.400","","1.500","-99.000","-99.000","-99.000","18.100","","17.500",""
"C0F970","2020-03-31 08:00:00","145.000","97.000","0.800","20.700","0.850","997.500","","0.000","-99.000","-99.000","-99.000","20.700","","19.500",""
"C0R440","2020-03-31 08:00:00","1654.000","342.000","1.700","17.200","0.680","836.500","","0.000","-99.000","-99.000","-99.000","17.200","","14.000",""
"C0M690","2020-03-31 08:00:00","33.000","68.000","1.500","20.400","0.890","1010.500","","0.000","-99.000","-99.000","-99.000","20.400","","18.800",""
"C0Z210","2020-03-31 08:00:00","126.000","350.000","1.200","20.600","0.990","1002.300","","0.000","-99.000","-99.000","-99.000","21.200","","19.800",""
"C0U770","2020-03-31 08:00:00","5.000","322.000","1.100","21.200","0.990","1015.300","","0.000","-99.000","-99.000","-99.000","21.200","","20.500",""
"C0Z080","2020-03-31 08:00:00","298.000","8.000","0.500","20.200","0.990","981.500","","0.000","-99.000","-99.000","-99.000","20.200","","19.300",""
"C0G640","2020-03-31 08:00:00","17.000","23.000","1.800","20.800","0.840","1015.500","","0.000","-99.000","-99.000","-99.000","20.800","","18.900",""
"C0X200","2020-03-31 08:00:00","61.000","332.000","0.800","20.000","0.990","1007.700","","0.000","-99.000","-99.000","-99.000","20.100","","19.000",""
"C0U900","2020-03-31 08:00:00","63.000","0.000","0.000","19.300","0.990","1010.100","","2.000","-99.000","-99.000","-99.000","19.700","","18.800",""
"C0Z230","2020-03-31 08:00:00","31.000","18.000","4.500","21.500","0.800","1013.000","","0.000","-99.000","-99.000","-99.000","21.700","","21.100",""
"C0F9O0","2020-03-31 08:00:00","175.000","0.000","0.100","20.900","1.000","994.600","","0.000","-99.000","-99.000","-99.000","20.900","","18.800",""
"C0C540","2020-03-31 08:00:00","46.000","80.000","2.300","18.600","0.930","1010.300","","1.500","-99.000","-99.000","-99.000","18.600","","17.600",""
"C0G770","2020-03-31 08:00:00","15.000","34.000","1.700","21.600","0.800","1013.200","","0.000","-99.000","-99.000","-99.000","21.700","","19.900",""
"C0V670","2020-03-31 08:00:00","20.000","348.000","2.000","22.300","0.870","1012.400","","0.000","-99.000","-99.000","-99.000","22.700","","21.200",""
"C0A870","2020-03-31 08:00:00","685.000","17.000","4.500","15.300","1.000","936.000","","1.500","-99.000","-99.000","-99.000","15.300","","14.300",""
"C0R220","2020-03-31 08:00:00","23.000","265.000","1.300","23.900","1.000","1012.000","","0.000","-99.000","-99.000","-99.000","24.300","","22.300",""
"C0Z220","2020-03-31 08:00:00","589.000","0.000","0.200","18.700","0.990","950.400","","0.000","-99.000","-99.000","-99.000","18.700","","17.400",""
"C0D560","2020-03-31 08:00:00","147.000","56.000","0.500","18.100","0.920","999.100","","5.500","-99.000","-99.000","-99.000","18.100","","17.300",""
"C0I380","2020-03-31 08:00:00","258.000","0.000","0.000","22.300","0.850","984.700","","0.000","-99.000","-99.000","-99.000","22.300","","19.800",""
"C0Z020","2020-03-31 08:00:00","211.000","14.000","2.000","20.100","0.990","990.500","","0.000","-99.000","-99.000","-99.000","20.900","","19.800",""
"C0Z190","2020-03-31 08:00:00","62.000","120.000","0.300","21.100","0.990","1008.400","","0.000","-99.000","-99.000","-99.000","21.600","","21.100",""
"C0C710","2020-03-31 08:00:00","143.000","136.000","0.300","17.400","0.990","999.700","","2.500","-99.000","-99.000","-99.000","17.400","","16.900",""
"C0D360","2020-03-31 08:00:00","523.000","0.000","0.000","16.800","0.990","954.400","","3.500","-99.000","-99.000","-99.000","16.800","","15.500",""
"C0C680","2020-03-31 08:00:00","228.000","104.000","1.000","16.700","0.970","987.600","","3.000","-99.000","-99.000","-99.000","16.700","","16.200",""
"C0X140","2020-03-31 08:00:00","17.000","40.000","2.400","22.200","0.840","1012.800","","0.000","-99.000","-99.000","-99.000","22.200","","20.000",""
"C0V710","2020-03-31 08:00:00","34.000","333.000","2.200","24.300","0.770","1010.500","","0.000","-99.000","-99.000","-99.000","24.800","","22.600",""
"C0G840","2020-03-31 08:00:00","32.000","18.000","0.800","19.900","0.950","1010.600","","0.000","-99.000","-99.000","-99.000","19.900","","18.800",""
"C0S890","2020-03-31 08:00:00","238.000","12.000","1.100","21.300","0.930","991.100","","0.000","-99.000","-99.000","-99.000","21.300","","19.800",""
"C0T820","2020-03-31 08:00:00","550.000","0.000","0.200","19.700","0.880","956.900","","0.000","-99.000","-99.000","-99.000","19.700","","18.100",""
"C0F9I0","2020-03-31 08:00:00","194.000","42.000","0.600","18.500","1.000","991.900","","0.000","-99.000","-99.000","-99.000","18.500","","17.400",""
"C0C650","2020-03-31 08:00:00","208.000","53.000","0.600","16.900","0.960","991.600","","0.500","-99.000","-99.000","-99.000","16.900","","16.300",""
"C0R600","2020-03-31 08:00:00","766.000","0.000","0.000","21.300","0.880","929.200","","0.000","-99.000","-99.000","-99.000","21.500","","20.500",""
"C0Z320","2020-03-31 08:00:00","646.000","75.000","0.900","19.000","0.960","942.900","","0.000","-99.000","-99.000","-99.000","19.600","","17.400",""
"C0V210","2020-03-31 08:00:00","734.000","0.000","0.000","20.600","0.780","934.200","","0.000","-99.000","-99.000","-99.000","20.600","","18.400",""
"C0K240","2020-03-31 08:00:00","1132.000","317.000","1.600","18.200","0.990","893.600","","0.000","-99.000","-99.000","-99.000","18.300","","16.300",""
"C0M520","2020-03-31 08:00:00","15.000","53.000","1.600","21.000","0.840","1012.800","","0.000","-99.000","-99.000","-99.000","21.000","","18.800",""
"C0A530","2020-03-31 08:00:00","300.000","50.000","0.600","17.000","0.990","981.600","","2.500","-99.000","-99.000","-99.000","17.000","","16.300",""
"C0E820","2020-03-31 08:00:00","220.000","0.000","0.000","16.800","0.960","990.100","","1.500","-99.000","-99.000","-99.000","16.900","","16.500",""
"C0K450","2020-03-31 08:00:00","35.000","49.000","1.200","19.800","0.850","1010.300","","0.000","-99.000","-99.000","-99.000","20.000","","18.900",""
"C0G760","2020-03-31 08:00:00","53.000","347.000","0.500","20.500","0.990","1011.500","","0.000","-99.000","-99.000","-99.000","20.500","","18.900",""
"CM0120","2020-03-31 08:00:00","4.000","45.000","4.000","21.400","0.790","1014.400","","0.000","-99.000","-99.000","-99.000","21.400","","20.500",""
"C0Z290","2020-03-31 08:00:00","946.000","0.000","0.000","17.200","0.990","911.000","","0.000","-99.000","-99.000","-99.000","17.300","","16.700",""
"C0V680","2020-03-31 08:00:00","40.000","339.000","2.200","23.200","0.830","1010.000","","0.000","-99.000","-99.000","-99.000","23.400","","20.900",""
"C0F9U0","2020-03-31 08:00:00","74.000","54.000","1.400","21.700","0.820","1006.400","","0.000","-99.000","-99.000","-99.000","21.700","","20.200",""
"C0AI10","2020-03-31 08:00:00","76.000","0.000","0.000","18.100","0.990","1006.500","","2.000","-99.000","-99.000","-99.000","18.100","","17.600",""
"C0V530","2020-03-31 08:00:00","34.000","12.000","1.400","20.900","1.000","1010.900","","0.000","-99.000","-99.000","-99.000","21.000","","19.400",""
"C0R550","2020-03-31 08:00:00","38.000","206.000","0.800","25.600","0.820","1010.700","","0.000","-99.000","-99.000","-99.000","25.600","","21.100",""
"C0F9L0","2020-03-31 08:00:00","253.000","74.000","0.500","18.700","0.990","985.400","","0.000","-99.000","-99.000","-99.000","19.600","","18.200",""
"C0A950","2020-03-31 08:00:00","60.000","347.000","4.600","18.200","1.000","1009.400","","1.000","-99.000","-99.000","-99.000","18.600","","17.800",""
"C0R160","2020-03-31 08:00:00","45.000","319.000","1.000","23.000","0.990","1008.600","","0.000","-99.000","-99.000","-99.000","23.000","","20.500",""
"C0F9S0","2020-03-31 08:00:00","43.000","337.000","1.000","21.100","0.810","1010.300","","0.000","-99.000","-99.000","-99.000","21.100","","19.900",""
"C0M820","2020-03-31 08:00:00","980.000","0.000","0.000","19.100","0.780","907.500","","0.000","-99.000","-99.000","-99.000","19.100","","17.400",""
"C0G870","2020-03-31 08:00:00","12.000","32.000","2.000","21.000","0.770","1014.400","","0.000","-99.000","-99.000","-99.000","21.000","","19.600",""
"C0R530","2020-03-31 08:00:00","16.000","343.000","1.000","24.600","0.730","1012.500","","0.000","-99.000","-99.000","-99.000","24.600","","21.900",""
"C0O840","2020-03-31 08:00:00","134.000","105.000","0.700","20.100","1.000","997.900","","0.000","-99.000","-99.000","-99.000","20.100","","18.300",""
"C0A890","2020-03-31 08:00:00","40.000","0.000","0.000","18.300","0.980","1010.700","","2.500","-99.000","-99.000","-99.000","18.300","","17.600",""
"C0A660","2020-03-31 08:00:00","97.000","39.000","0.800","17.600","0.980","1004.300","","5.000","-99.000","-99.000","-99.000","17.700","","16.800",""
"C0T9H0","2020-03-31 08:00:00","725.000","18.000","1.500","17.300","0.990","935.100","","1.000","-99.000","-99.000","-99.000","17.500","","16.700",""
"C0R270","2020-03-31 08:00:00","51.000","339.000","1.800","25.100","0.900","1007.500","","0.000","-99.000","-99.000","-99.000","25.200","","22.700",""
"C0O980","2020-03-31 08:00:00","18.000","7.000","1.100","22.300","0.850","1014.200","","0.000","-99.000","-99.000","-99.000","22.300","","19.200",""
"C0T9I0","2020-03-31 08:00:00","152.000","244.000","0.400","20.900","0.970","999.000","","0.000","-99.000","-99.000","-99.000","20.900","","20.000",""
"C0V760","2020-03-31 08:00:00","30.000","23.000","2.200","22.600","0.950","1011.800","","0.000","-99.000","-99.000","-99.000","22.600","","20.800",""
"C0AG90","2020-03-31 08:00:00","25.000","127.000","1.000","19.400","1.000","1013.600","","1.500","-99.000","-99.000","-99.000","19.500","","18.600",""
"C0R570","2020-03-31 08:00:00","37.000","87.000","0.700","24.800","0.760","1008.900","","0.000","-99.000","-99.000","-99.000","24.800","","22.200",""
"C0O900","2020-03-31 08:00:00","9.000","16.000","2.000","21.600","0.990","1014.200","","0.000","-99.000","-99.000","-99.000","21.600","","19.300",""
"C0AD00","2020-03-31 08:00:00","86.000","69.000","0.900","18.300","0.970","1006.100","","2.000","-99.000","-99.000","-99.000","18.300","","17.500",""
"C0V700","2020-03-31 08:00:00","24.000","323.000","1.600","23.600","0.800","1011.200","","0.000","-99.000","-99.000","-99.000","24.600","","22.300",""
"C0AH00","2020-03-31 08:00:00","38.000","96.000","1.500","18.500","1.000","1011.200","","2.000","-99.000","-99.000","-99.000","18.500","","17.600",""
"C0X080","2020-03-31 08:00:00","2.000","33.000","3.100","22.600","0.820","1014.500","","0.000","-99.000","-99.000","-99.000","22.600","","19.300",""
"C0G910","2020-03-31 08:00:00","42.000","10.000","0.900","20.300","0.920","1009.100","","0.000","-99.000","-99.000","-99.000","20.300","","19.000",""
"C0I480","2020-03-31 08:00:00","2165.000","0.000","0.000","12.600","0.820","790.600","","0.000","-99.000","-99.000","-99.000","13.400","","11.300",""
"C0A860","2020-03-31 08:00:00","362.000","17.000","1.100","16.700","0.990","974.200","","4.000","-99.000","-99.000","-99.000","16.700","","15.700",""
"C0U940","2020-03-31 08:00:00","25.000","0.000","0.100","19.500","0.990","1014.100","","1.000","-99.000","-99.000","-99.000","19.700","","18.400",""
"C0S970","2020-03-31 08:00:00","19.000","86.000","1.700","24.600","0.820","1012.700","","0.000","-99.000","-99.000","-99.000","24.600","","22.200",""
"C0V260","2020-03-31 08:00:00","126.000","185.000","1.300","23.000","0.900","1000.300","","0.000","-99.000","-99.000","-99.000","23.000","","19.800",""
"C0H990","2020-03-31 08:00:00","3076.000","208.000","7.500","7.500","0.990","707.300","","0.000","-99.000","-99.000","-99.000","7.900","","6.600",""
"C0F9K0","2020-03-31 08:00:00","30.000","45.000","2.600","19.300","0.910","1010.400","","0.000","-99.000","-99.000","-99.000","19.300","","18.300",""
"C0AH90","2020-03-31 08:00:00","660.000","0.000","0.000","15.600","0.990","943.800","","7.000","-99.000","-99.000","-99.000","15.700","","14.300",""
"C0W150","2020-03-31 08:00:00","42.000","51.000","3.300","15.800","0.890","1012.300","","0.000","-99.000","-99.000","-99.000","15.900","","14.600",""
"C0F000","2020-03-31 08:00:00","273.000","66.000","0.600","19.800","0.990","981.000","","0.000","-99.000","-99.000","-99.000","19.800","","17.900",""
"C0K410","2020-03-31 08:00:00","20.000","27.000","2.000","20.600","0.850","1011.800","","0.000","-99.000","-99.000","-99.000","20.600","","19.100",""
"C0R140","2020-03-31 08:00:00","740.000","39.000","0.400","20.600","0.770","934.500","","0.000","-99.000","-99.000","-99.000","20.600","","18.500",""
"C0V800","2020-03-31 08:00:00","256.000","144.000","0.700","24.300","0.730","983.900","","0.000","-99.000","-99.000","-99.000","24.300","","20.200",""
"C0S830","2020-03-31 08:00:00","288.000","0.000","0.000","21.400","0.940","984.100","","0.000","-99.000","-99.000","-99.000","21.600","","19.900",""
